Timestamp,Exchange,Symbol,LTP,Open,High,Low,Close,Volume,VWAP,Best_Bid,Bid_Qty,Best_Ask,Ask_Qty,OI
2026-04-10T09:31:56.656,NF,BANKNIFTY28APR2649000CE,6754.0,6549.95,6766.05,6549.95,6173.95,1170,6577.55,6822.5,30,6899.05,30,19770
2026-04-10T09:39:50.840,NF,BANKNIFTY28APR2649000CE,6880.5,6549.95,6880.5,6549.95,6173.95,1260,6599.0,6822.0,30,6874.75,30,19680
2026-04-10T09:44:05.800,NF,BANKNIFTY28APR2649000CE,6874.55,6549.95,6880.5,6549.95,6173.95,1530,6647.65,6874.55,30,6941.35,30,19650
2026-04-10T09:44:07.199,NF,BANKNIFTY28APR2649000CE,6874.55,6549.95,6880.5,6549.95,6173.95,1560,6652.01,6852.9,30,6892.7,30,19650
2026-04-10T09:45:41.349,NF,BANKNIFTY28APR2649000CE,6861.1,6549.95,6880.5,6549.95,6173.95,1590,6655.95,6861.15,60,6909.65,30,19650
2026-04-10T09:45:44.956,NF,BANKNIFTY28APR2649000CE,6860.85,6549.95,6880.5,6549.95,6173.95,1650,6663.41,6834.4,60,6902.9,30,19650
2026-04-10T10:14:50.157,NF,BANKNIFTY28APR2649000CE,7000.1,6549.95,7000.1,6549.95,6173.95,1680,6669.42,6988.5,30,7033.05,30,19290
2026-04-10T10:15:43.633,NF,BANKNIFTY28APR2649000CE,7040.6,6549.95,7040.6,6549.95,6173.95,1710,6675.93,7045.05,30,7087.75,30,19290
2026-04-10T10:25:43.585,NF,BANKNIFTY28APR2649000CE,7069.0,6549.95,7069.0,6549.95,6173.95,1740,6682.71,7050.2,30,7093.35,30,19320
2026-04-10T10:39:01.599,NF,BANKNIFTY28APR2649000CE,6999.9,6549.95,7069.0,6549.95,6173.95,1770,6688.08,6953.05,60,6997.85,30,19320
2026-04-10T10:41:37.423,NF,BANKNIFTY28APR2649000CE,7005.85,6549.95,7069.0,6549.95,6173.95,1800,6693.38,6970.2,60,7003.1,30,19320
2026-04-10T12:26:03.363,NF,BANKNIFTY28APR2649000CE,7020.15,6549.95,7069.0,6549.95,6173.95,1830,6698.74,6995.0,60,7042.05,30,19320
2026-04-10T12:27:04.645,NF,BANKNIFTY28APR2649000CE,6995.6,6549.95,7069.0,6549.95,6173.95,1860,6703.52,6962.8,30,7019.75,30,19320
2026-04-10T12:40:52.017,NF,BANKNIFTY28APR2649000CE,7000.0,6549.95,7069.0,6549.95,6173.95,2100,6737.41,6975.55,30,7018.5,30,19260
2026-04-10T14:02:45.241,NF,BANKNIFTY28APR2649000CE,7109.0,6549.95,7109.0,6549.95,6173.95,2130,6742.64,7069.55,30,7120.55,30,19020
2026-04-10T14:53:27.439,NF,BANKNIFTY28APR2649000CE,6930.0,6549.95,7109.0,6549.95,6173.95,2160,6745.24,6921.75,30,6970.2,30,19020
2026-04-10T15:04:37.466,NF,BANKNIFTY28APR2649000CE,7019.0,6549.95,7109.0,6549.95,6173.95,2190,6748.99,7004.25,30,7050.35,30,19020
2026-04-10T15:25:42.899,NF,BANKNIFTY28APR2649000CE,7076.6,6549.95,7109.0,6549.95,6173.95,2220,6753.42,7084.3,30,7124.6,30,19020
