Timestamp,Exchange,Symbol,LTP,Open,High,Low,Close,Volume,VWAP,Best_Bid,Bid_Qty,Best_Ask,Ask_Qty,OI
2026-04-13T04:24:31.792,NC,INDIAMART,2100.0,2103.0,2118.7,2083.9,2100.2,210513,2104.39,,,,,
2026-04-13T09:00:07.614,NC,INDIAMART,2100.0,2050.5,,,2100.0,48,,2100.0,1,1995.0,36,
2026-04-13T09:00:38.157,NC,INDIAMART,2100.0,2050.0,,,2100.0,89,,2200.0,1,1995.0,36,
2026-04-13T09:01:34.643,NC,INDIAMART,2100.0,2051.0,,,2100.0,89,,2200.0,1,1995.0,36,
2026-04-13T09:02:04.661,NC,INDIAMART,2100.0,2050.5,,,2100.0,100,,2200.0,1,1995.0,36,
2026-04-13T09:03:00.427,NC,INDIAMART,2100.0,2051.1,,,2100.0,100,,2200.0,1,1995.0,36,
2026-04-13T09:03:10.243,NC,INDIAMART,2100.0,2055.5,,,2100.0,100,,2200.0,1,1995.0,36,
2026-04-13T09:03:50.494,NC,INDIAMART,2100.0,2080.0,,,2100.0,102,,2200.0,1,1995.0,36,
2026-04-13T09:03:54.194,NC,INDIAMART,2100.0,2071.0,,,2100.0,100,,2200.0,1,1995.0,36,
2026-04-13T09:06:03.668,NC,INDIAMART,2100.0,2085.0,,,2100.0,89,,2200.0,1,1995.0,22,
2026-04-13T09:06:40.180,NC,INDIAMART,2100.0,2089.5,,,2100.0,139,,2200.0,1,1995.0,19,
2026-04-13T09:07:09.718,NC,INDIAMART,2100.0,2085.0,,,2100.0,96,,2200.0,1,1995.0,28,
2026-04-13T09:07:14.421,NC,INDIAMART,2100.0,2055.5,,,2100.0,188,,2200.0,1,1995.0,28,
2026-04-13T09:07:41.140,NC,INDIAMART,2055.5,2055.5,2055.5,2055.5,2100.0,208,2055.5,2055.5,109,2080.0,2,
2026-04-13T09:15:00.323,NC,INDIAMART,2055.6,2055.5,2079.9,2055.5,2100.0,228,2055.61,2055.7,1,2079.6,5,
2026-04-13T09:15:15.425,NC,INDIAMART,2064.1,2055.5,2079.9,2055.5,2100.0,236,2056.13,2065.4,9,2077.5,52,
2026-04-13T09:15:27.158,NC,INDIAMART,2064.0,2055.5,2079.9,2055.5,2100.0,464,2060.42,2063.9,1,2074.6,5,
2026-04-13T09:15:38.231,NC,INDIAMART,2063.9,2055.5,2079.9,2055.5,2100.0,663,2063.09,2062.0,11,2072.3,13,
2026-04-13T09:15:48.442,NC,INDIAMART,2070.1,2055.5,2079.9,2055.5,2100.0,699,2063.18,2061.7,10,2070.1,10,
2026-04-13T09:15:58.382,NC,INDIAMART,2068.8,2055.5,2079.9,2055.5,2100.0,772,2063.17,2062.1,64,2068.0,10,
2026-04-13T09:16:07.898,NC,INDIAMART,2062.1,2055.5,2079.9,2055.5,2100.0,782,2063.15,2062.1,54,2065.9,15,
2026-04-13T09:16:17.190,NC,INDIAMART,2064.8,2055.5,2079.9,2055.5,2100.0,819,2063.12,2062.1,21,2064.8,6,
2026-04-13T09:16:26.425,NC,INDIAMART,2060.0,2055.5,2079.9,2055.5,2100.0,880,2062.95,2060.0,60,2061.6,3,
2026-04-13T09:16:35.330,NC,INDIAMART,2056.7,2055.5,2079.9,2055.5,2100.0,990,2062.53,2055.5,109,2059.8,10,
2026-04-13T09:16:44.326,NC,INDIAMART,2050.7,2055.5,2079.9,2050.7,2100.0,1213,2061.11,2050.6,6,2055.0,19,
2026-04-13T09:16:53.365,NC,INDIAMART,2050.0,2055.5,2079.9,2049.8,2100.0,1351,2060.05,2048.0,10,2049.9,6,
2026-04-13T09:17:02.359,NC,INDIAMART,2049.0,2055.5,2079.9,2045.8,2100.0,1426,2059.38,2048.0,55,2049.0,10,
2026-04-13T09:17:11.465,NC,INDIAMART,2048.0,2055.5,2079.9,2045.8,2100.0,1435,2059.31,2048.1,101,2048.5,12,
2026-04-13T09:17:20.897,NC,INDIAMART,2050.0,2055.5,2079.9,2045.8,2100.0,1516,2058.77,2048.3,8,2050.0,3,
2026-04-13T09:17:30.290,NC,INDIAMART,2051.7,2055.5,2079.9,2045.8,2100.0,1619,2058.15,2049.6,2,2051.7,10,
2026-04-13T09:17:48.998,NC,INDIAMART,2051.7,2055.5,2079.9,2045.8,2100.0,1666,2057.97,2049.9,2,2051.7,11,
2026-04-13T09:17:58.228,NC,INDIAMART,2051.7,2055.5,2079.9,2045.8,2100.0,1674,2057.94,2049.9,27,2051.7,8,
2026-04-13T09:18:07.636,NC,INDIAMART,2054.4,2055.5,2079.9,2045.8,2100.0,1675,2057.93,2051.8,5,2054.4,10,
2026-04-13T09:18:16.944,NC,INDIAMART,2054.4,2055.5,2079.9,2045.8,2100.0,1700,2057.88,2052.5,24,2056.9,5,
