Timestamp,Exchange,Symbol,LTP,Open,High,Low,Close,Volume,VWAP,Best_Bid,Bid_Qty,Best_Ask,Ask_Qty,OI
2026-04-13T04:24:31.793,NC,INDIGO,4554.2,4490.0,4578.0,4460.0,4449.1,1296004,4524.57,4554.2,345,,,
2026-04-13T09:00:07.515,NC,INDIGO,4569.3,4098.8,,,4554.2,1847,,4759.1,25,4098.8,17309,
2026-04-13T09:00:52.472,NC,INDIGO,4569.3,4200.0,,,4554.2,3222,,4950.0,5,4098.8,1693,
2026-04-13T09:01:08.208,NC,INDIGO,4569.3,4300.0,,,4554.2,3436,,4950.0,5,4098.8,1535,
2026-04-13T09:01:09.101,NC,INDIGO,4569.3,4281.0,,,4554.2,3559,,4950.0,5,4098.8,1535,
2026-04-13T09:01:11.125,NC,INDIGO,4569.3,4305.5,,,4554.2,3715,,4950.0,5,4098.8,1535,
2026-04-13T09:01:15.109,NC,INDIGO,4569.3,4400.0,,,4554.2,3866,,4950.0,5,4098.8,1545,
2026-04-13T09:01:25.030,NC,INDIGO,4569.3,4386.0,,,4554.2,3965,,4950.0,5,4098.8,1545,
2026-04-13T09:01:28.019,NC,INDIGO,4569.3,4373.2,,,4554.2,4026,,4950.0,5,4098.8,1608,
2026-04-13T09:01:30.020,NC,INDIGO,4569.3,4375.0,,,4554.2,4026,,4950.0,5,4098.8,1608,
2026-04-13T09:01:31.022,NC,INDIGO,4569.3,4380.0,,,4554.2,4028,,4950.0,5,4098.8,1608,
2026-04-13T09:01:34.931,NC,INDIGO,4569.3,4376.0,,,4554.2,4032,,4950.0,5,4098.8,1608,
2026-04-13T09:01:38.138,NC,INDIGO,4569.3,4380.0,,,4554.2,4034,,4950.0,5,4098.8,1608,
2026-04-13T09:01:39.234,NC,INDIGO,4569.3,4384.2,,,4554.2,4034,,4950.0,5,4098.8,1608,
2026-04-13T09:01:40.331,NC,INDIGO,4569.3,4380.0,,,4554.2,4048,,4950.0,5,4098.8,1608,
2026-04-13T09:01:41.335,NC,INDIGO,4569.3,4311.0,,,4554.2,3919,,4950.0,5,4098.8,1608,
2026-04-13T09:01:42.437,NC,INDIGO,4569.3,4320.0,,,4554.2,3877,,4950.0,5,4098.8,1608,
2026-04-13T09:01:43.546,NC,INDIGO,4569.3,4281.0,,,4554.2,3807,,4950.0,5,4098.8,1608,
2026-04-13T09:01:51.244,NC,INDIGO,4569.3,4300.0,,,4554.2,3962,,4950.0,5,4098.8,1608,
2026-04-13T09:01:59.653,NC,INDIGO,4569.3,4301.0,,,4554.2,4000,,4950.0,5,4098.8,1608,
2026-04-13T09:02:00.753,NC,INDIGO,4569.3,4309.7,,,4554.2,4000,,4950.0,5,4098.8,1608,
2026-04-13T09:02:01.854,NC,INDIGO,4569.3,4318.4,,,4554.2,4003,,4950.0,5,4098.8,1608,
2026-04-13T09:02:02.973,NC,INDIGO,4569.3,4327.1,,,4554.2,4009,,4950.0,5,4098.8,1608,
2026-04-13T09:02:04.060,NC,INDIGO,4569.3,4335.8,,,4554.2,4021,,4950.0,5,4098.8,1608,
2026-04-13T09:02:06.062,NC,INDIGO,4569.3,4344.5,,,4554.2,4041,,4950.0,5,4098.8,1608,
2026-04-13T09:02:07.175,NC,INDIGO,4569.3,4300.0,,,4554.2,4893,,4950.0,5,4098.8,1608,
2026-04-13T09:02:09.467,NC,INDIGO,4569.3,4281.0,,,4554.2,5181,,4950.0,5,4098.8,1701,
2026-04-13T09:03:14.243,NC,INDIGO,4569.3,4292.0,,,4554.2,5441,,4954.2,1,4098.8,544,
2026-04-13T09:03:23.764,NC,INDIGO,4569.3,4294.6,,,4554.2,5441,,4964.0,64,4098.8,544,
2026-04-13T09:03:24.954,NC,INDIGO,4569.3,4300.0,,,4554.2,5577,,4964.0,79,4098.8,544,
2026-04-13T09:03:40.879,NC,INDIGO,4569.3,4294.6,,,4554.2,5751,,4964.0,79,4098.8,618,
2026-04-13T09:03:43.785,NC,INDIGO,4569.3,4300.0,,,4554.2,5774,,4964.0,79,4098.8,618,
2026-04-13T09:03:45.888,NC,INDIGO,4569.3,4294.6,,,4554.2,5805,,4964.0,79,4098.8,618,
2026-04-13T09:03:46.886,NC,INDIGO,4569.3,4300.0,,,4554.2,5972,,4964.0,79,4098.8,618,
2026-04-13T09:04:03.610,NC,INDIGO,4569.3,4292.0,,,4554.2,6489,,4964.0,79,4098.8,618,
2026-04-13T09:04:05.609,NC,INDIGO,4569.3,4294.6,,,4554.2,6488,,4964.0,79,4098.8,617,
2026-04-13T09:04:06.727,NC,INDIGO,4569.3,4285.0,,,4554.2,6834,,4964.0,79,4098.8,617,
2026-04-13T09:04:07.820,NC,INDIGO,4569.3,4281.0,,,4554.2,6891,,4964.0,79,4098.8,617,
2026-04-13T09:04:51.661,NC,INDIGO,4569.3,4266.0,,,4554.2,8344,,5009.6,49,4098.8,838,
2026-04-13T09:04:52.762,NC,INDIGO,4569.3,4275.0,,,4554.2,8344,,5009.6,49,4098.8,838,
2026-04-13T09:04:59.675,NC,INDIGO,4569.3,4280.9,,,4554.2,8407,,5009.6,49,4098.8,838,
2026-04-13T09:05:28.005,NC,INDIGO,4569.3,4285.0,,,4554.2,9643,,5009.6,49,4098.8,838,
2026-04-13T09:06:19.555,NC,INDIGO,4569.3,4300.0,,,4554.2,12086,,5009.6,49,4098.8,1147,
2026-04-13T09:06:20.660,NC,INDIGO,4569.3,4280.9,,,4554.2,15462,,5009.6,49,4098.8,1147,
2026-04-13T09:06:28.269,NC,INDIGO,4569.3,4300.0,,,4554.2,12242,,5009.6,49,4098.8,1147,
2026-04-13T09:06:32.665,NC,INDIGO,4569.3,4294.6,,,4554.2,12031,,5009.6,49,4098.8,1257,
2026-04-13T09:06:34.777,NC,INDIGO,4569.3,4300.0,,,4554.2,12064,,5009.6,49,4098.8,1257,
2026-04-13T09:06:35.875,NC,INDIGO,4569.3,4294.6,,,4554.2,12172,,5009.6,49,4098.8,1398,
2026-04-13T09:06:37.280,NC,INDIGO,4569.3,4290.0,,,4554.2,12172,,5009.6,49,4098.8,1398,
2026-04-13T09:06:42.682,NC,INDIGO,4569.3,4300.0,,,4554.2,12649,,5009.6,49,4098.8,1398,
2026-04-13T09:06:50.093,NC,INDIGO,4569.3,4290.0,,,4554.2,13464,,5009.6,49,4098.8,1398,
2026-04-13T09:06:52.294,NC,INDIGO,4569.3,4289.9,,,4554.2,13469,,5009.6,49,4098.8,1398,
2026-04-13T09:06:55.999,NC,INDIGO,4569.3,4300.5,,,4554.2,16038,,5009.6,49,4098.8,1398,
2026-04-13T09:07:00.408,NC,INDIGO,4569.3,4311.0,,,4554.2,15631,,5009.6,49,4098.8,1267,
