Timestamp,Exchange,Symbol,LTP,Open,High,Low,Close,Volume,VWAP,Best_Bid,Bid_Qty,Best_Ask,Ask_Qty,OI
2026-04-13T04:24:31.908,NF,NIFTY05MAY2623800PE,311.55,370.0,370.0,304.65,435.4,19305,338.96,305.6,65,315.05,260,16770
2026-04-13T09:15:59.925,NF,NIFTY05MAY2623800PE,500.0,499.95,500.0,499.95,310.55,130,499.97,496.05,130,513.0,130,16640
2026-04-13T09:16:03.108,NF,NIFTY05MAY2623800PE,508.65,499.95,508.65,499.95,310.55,260,502.15,500.05,130,510.35,65,16640
2026-04-13T09:16:04.716,NF,NIFTY05MAY2623800PE,513.35,499.95,513.35,499.95,310.55,1170,510.85,502.8,65,521.05,65,16640
2026-04-13T09:16:06.337,NF,NIFTY05MAY2623800PE,513.7,499.95,513.7,499.95,310.55,1950,511.99,507.85,65,517.75,65,16510
2026-04-13T09:16:12.943,NF,NIFTY05MAY2623800PE,520.15,499.95,529.45,499.95,310.55,2080,512.79,520.4,65,544.6,65,16510
2026-04-13T09:16:14.524,NF,NIFTY05MAY2623800PE,522.25,499.95,529.45,499.95,310.55,2340,513.85,520.0,65,528.1,65,16510
2026-04-13T09:16:19.348,NF,NIFTY05MAY2623800PE,537.55,499.95,537.55,499.95,310.55,2405,514.49,528.8,65,539.25,65,16510
2026-04-13T09:16:24.143,NF,NIFTY05MAY2623800PE,527.65,499.95,537.55,499.95,310.55,2535,515.16,527.75,65,535.1,65,16510
2026-04-13T09:16:33.767,NF,NIFTY05MAY2623800PE,529.25,499.95,537.55,499.95,310.55,2600,515.52,529.2,65,534.85,65,16510
2026-04-13T09:16:38.578,NF,NIFTY05MAY2623800PE,530.05,499.95,537.55,499.95,310.55,2665,515.87,532.9,65,538.35,65,16510
2026-04-13T09:16:51.181,NF,NIFTY05MAY2623800PE,534.55,499.95,537.55,499.95,310.55,2795,516.74,529.35,130,538.4,65,16510
2026-04-13T09:16:55.986,NF,NIFTY05MAY2623800PE,530.05,499.95,537.55,499.95,310.55,2860,517.04,530.2,65,538.4,65,16510
2026-04-13T09:17:02.398,NF,NIFTY05MAY2623800PE,532.7,499.95,537.55,499.95,310.55,2990,517.72,527.6,65,535.65,780,16510
2026-04-13T09:17:10.230,NF,NIFTY05MAY2623800PE,537.4,499.95,537.55,499.95,310.55,3055,518.14,533.45,65,537.4,715,16510
2026-04-13T09:17:11.824,NF,NIFTY05MAY2623800PE,534.9,499.95,537.55,499.95,310.55,3120,518.49,528.25,130,535.0,780,16510
2026-04-13T09:17:21.238,NF,NIFTY05MAY2623800PE,523.0,499.95,537.55,499.95,310.55,3185,518.58,523.45,845,529.5,780,16510
2026-04-13T09:17:30.667,NF,NIFTY05MAY2623800PE,523.0,499.95,537.55,499.95,310.55,3380,519.0,523.0,65,527.3,195,16510
2026-04-13T09:17:32.067,NF,NIFTY05MAY2623800PE,527.3,499.95,537.55,499.95,310.55,3445,519.16,525.1,130,530.05,65,16510
2026-04-13T09:17:35.263,NF,NIFTY05MAY2623800PE,531.2,499.95,537.55,499.95,310.55,3510,519.38,527.35,65,531.2,650,16510
2026-04-13T09:17:58.287,NF,NIFTY05MAY2623800PE,532.0,499.95,537.55,499.95,310.55,3770,520.25,532.0,65,534.8,65,16510
