Timestamp,Exchange,Symbol,LTP,Open,High,Low,Close,Volume,VWAP,Best_Bid,Bid_Qty,Best_Ask,Ask_Qty,OI
2026-04-13T04:24:31.907,NF,NIFTY26MAY2624900CE,266.05,237.9,267.25,228.1,232.1,43940,250.27,264.45,325,267.5,325,39715
2026-04-13T09:16:24.396,NF,NIFTY26MAY2624900CE,177.25,176.85,177.25,176.85,261.45,325,177.1,175.1,65,185.3,130,40560
2026-04-13T09:16:30.406,NF,NIFTY26MAY2624900CE,178.95,176.85,178.95,176.85,261.45,390,177.4,175.9,65,179.6,65,40560
2026-04-13T09:16:35.011,NF,NIFTY26MAY2624900CE,178.6,176.85,179.0,176.85,261.45,520,177.75,176.25,65,178.5,65,40560
2026-04-13T09:16:38.019,NF,NIFTY26MAY2624900CE,177.5,176.85,179.0,176.85,261.45,650,177.7,175.75,780,178.0,195,40560
2026-04-13T09:17:02.857,NF,NIFTY26MAY2624900CE,174.7,176.85,179.0,174.7,261.45,845,177.01,173.95,65,176.0,65,40560
2026-04-13T09:17:08.863,NF,NIFTY26MAY2624900CE,166.25,176.85,179.0,166.25,261.45,2145,174.18,174.1,65,175.4,65,40560
2026-04-13T09:17:11.876,NF,NIFTY26MAY2624900CE,175.5,176.85,179.0,166.25,261.45,2340,174.29,174.8,845,175.75,195,40560
2026-04-13T09:17:13.270,NF,NIFTY26MAY2624900CE,175.7,176.85,179.0,166.25,261.45,2470,174.36,174.35,65,175.1,65,40560
2026-04-13T09:17:16.284,NF,NIFTY26MAY2624900CE,175.05,176.85,179.0,166.25,261.45,2795,174.44,174.65,780,175.4,65,40560
2026-04-13T09:17:17.679,NF,NIFTY26MAY2624900CE,176.0,176.85,179.0,166.25,261.45,3185,174.58,175.9,780,176.05,65,40560
2026-04-13T09:17:20.687,NF,NIFTY26MAY2624900CE,175.6,176.85,179.0,166.25,261.45,3250,174.6,170.1,65,176.05,65,40560
2026-04-13T09:17:23.492,NF,NIFTY26MAY2624900CE,175.25,176.85,179.0,166.25,261.45,3315,174.62,174.7,65,176.0,780,40560
2026-04-13T09:17:26.302,NF,NIFTY26MAY2624900CE,176.05,176.85,179.0,166.25,261.45,3445,174.67,175.1,780,176.05,65,40560
2026-04-13T09:17:29.296,NF,NIFTY26MAY2624900CE,174.65,176.85,179.0,166.25,261.45,4745,174.72,174.5,780,175.85,780,40560
2026-04-13T09:17:30.897,NF,NIFTY26MAY2624900CE,173.9,176.85,179.0,166.25,261.45,5330,174.65,173.45,780,174.7,65,40560
2026-04-13T09:17:35.303,NF,NIFTY26MAY2624900CE,172.75,176.85,179.0,166.25,261.45,5395,174.62,172.75,65,173.95,65,40560
2026-04-13T09:17:42.330,NF,NIFTY26MAY2624900CE,174.3,176.85,179.0,166.25,261.45,5460,174.62,173.4,65,174.6,845,40560
2026-04-13T09:17:46.725,NF,NIFTY26MAY2624900CE,173.0,176.85,179.0,166.25,261.45,5590,174.58,172.45,65,173.45,65,40560
2026-04-13T09:17:56.539,NF,NIFTY26MAY2624900CE,172.8,176.85,179.0,166.25,261.45,5720,174.54,172.3,780,173.0,130,40560
2026-04-13T09:18:03.755,NF,NIFTY26MAY2624900CE,172.55,176.85,179.0,166.25,261.45,5785,174.52,172.0,130,172.95,130,40560
2026-04-13T09:18:08.361,NF,NIFTY26MAY2624900CE,172.3,176.85,179.0,166.25,261.45,5850,174.49,171.85,130,172.9,130,40560
2026-04-13T09:18:14.569,NF,NIFTY26MAY2624900CE,173.0,176.85,179.0,166.25,261.45,6110,174.43,172.95,130,173.75,65,40560
2026-04-13T09:18:15.971,NF,NIFTY26MAY2624900CE,172.85,176.85,179.0,166.25,261.45,6825,174.29,173.25,130,174.25,130,40560
2026-04-13T09:18:20.578,NF,NIFTY26MAY2624900CE,173.5,176.85,179.0,166.25,261.45,6890,174.28,173.0,130,173.9,195,40560
2026-04-13T09:19:24.079,NF,NIFTY26MAY2624900CE,172.35,176.85,179.0,166.25,261.45,6955,174.26,172.2,130,173.0,130,39715
2026-04-13T09:19:41.303,NF,NIFTY26MAY2624900CE,173.35,176.85,179.0,166.25,261.45,7280,174.23,172.7,130,173.4,130,39715
