Timestamp,Exchange,Symbol,LTP,Open,High,Low,Close,Volume,VWAP,Best_Bid,Bid_Qty,Best_Ask,Ask_Qty,OI
2026-04-10T09:31:56.540,NC,BAJAJ-AUTO,9652.5,9400.0,9677.0,9399.5,9517.0,74971,9582.79,9651.0,9,9653.5,7,
2026-04-10T09:31:57.103,NC,BAJAJ-AUTO,9651.0,9400.0,9677.0,9399.5,9517.0,74972,9582.79,9651.0,8,9654.0,27,
2026-04-10T09:31:59.321,NC,BAJAJ-AUTO,9651.0,9400.0,9677.0,9399.5,9517.0,75008,9582.82,9650.5,14,9651.0,64,
2026-04-10T09:32:00.403,NC,BAJAJ-AUTO,9651.0,9400.0,9677.0,9399.5,9517.0,75017,9582.83,9650.5,14,9651.0,55,
2026-04-10T09:32:01.512,NC,BAJAJ-AUTO,9651.0,9400.0,9677.0,9399.5,9517.0,75018,9582.83,9650.5,14,9651.0,54,
2026-04-10T09:32:02.602,NC,BAJAJ-AUTO,9649.5,9400.0,9677.0,9399.5,9517.0,75293,9583.08,9648.0,17,9650.0,2,
2026-04-10T09:32:03.702,NC,BAJAJ-AUTO,9648.0,9400.0,9677.0,9399.5,9517.0,75304,9583.09,9648.0,6,9650.5,12,
2026-04-10T09:32:04.708,NC,BAJAJ-AUTO,9649.0,9400.0,9677.0,9399.5,9517.0,75313,9583.1,9645.0,21,9649.0,22,
2026-04-10T09:32:08.010,NC,BAJAJ-AUTO,9646.5,9400.0,9677.0,9399.5,9517.0,75343,9583.12,9646.5,14,9650.5,3,
2026-04-10T09:32:09.162,NC,BAJAJ-AUTO,9651.0,9400.0,9677.0,9399.5,9517.0,75358,9583.13,9646.5,18,9650.5,11,
2026-04-10T09:32:11.368,NC,BAJAJ-AUTO,9645.0,9400.0,9677.0,9399.5,9517.0,75384,9583.16,9646.0,10,9650.0,3,
2026-04-10T09:32:13.466,NC,BAJAJ-AUTO,9650.0,9400.0,9677.0,9399.5,9517.0,75399,9583.17,9646.5,6,9650.0,40,
2026-04-10T09:32:15.669,NC,BAJAJ-AUTO,9647.0,9400.0,9677.0,9399.5,9517.0,75403,9583.17,9647.0,7,9650.0,44,
2026-04-10T09:32:16.770,NC,BAJAJ-AUTO,9646.0,9400.0,9677.0,9399.5,9517.0,75444,9583.21,9646.5,4,9650.0,48,
2026-04-10T09:32:17.878,NC,BAJAJ-AUTO,9645.5,9400.0,9677.0,9399.5,9517.0,75465,9583.22,9646.0,2,9649.5,12,
2026-04-10T09:32:18.970,NC,BAJAJ-AUTO,9649.0,9400.0,9677.0,9399.5,9517.0,75472,9583.23,9646.0,2,9649.5,10,
2026-04-10T09:32:21.076,NC,BAJAJ-AUTO,9648.5,9400.0,9677.0,9399.5,9517.0,75476,9583.23,9646.0,2,9649.0,3,
2026-04-10T09:32:22.172,NC,BAJAJ-AUTO,9649.0,9400.0,9677.0,9399.5,9517.0,75481,9583.24,9646.5,4,9649.0,2,
2026-04-10T09:32:23.274,NC,BAJAJ-AUTO,9655.0,9400.0,9677.0,9399.5,9517.0,76602,9584.28,9657.0,13,9659.5,1,
2026-04-10T09:32:24.374,NC,BAJAJ-AUTO,9661.0,9400.0,9677.0,9399.5,9517.0,76705,9584.38,9660.0,1,9661.5,22,
2026-04-10T09:32:25.476,NC,BAJAJ-AUTO,9662.0,9400.0,9677.0,9399.5,9517.0,76797,9584.47,9658.0,14,9662.0,3,
2026-04-10T09:32:26.518,NC,BAJAJ-AUTO,9663.0,9400.0,9677.0,9399.5,9517.0,76810,9584.49,9659.5,14,9663.0,3,
2026-04-10T09:32:27.590,NC,BAJAJ-AUTO,9659.5,9400.0,9677.0,9399.5,9517.0,76817,9584.49,9659.5,4,9663.5,12,
2026-04-10T09:32:28.686,NC,BAJAJ-AUTO,9659.5,9400.0,9677.0,9399.5,9517.0,76820,9584.5,9658.5,7,9661.0,1,
2026-04-10T09:32:33.085,NC,BAJAJ-AUTO,9659.5,9400.0,9677.0,9399.5,9517.0,76826,9584.5,9658.0,2,9661.0,11,
2026-04-10T09:32:36.295,NC,BAJAJ-AUTO,9658.0,9400.0,9677.0,9399.5,9517.0,76828,9584.5,9658.0,3,9661.0,11,
2026-04-10T09:32:40.708,NC,BAJAJ-AUTO,9657.0,9400.0,9677.0,9399.5,9517.0,76832,9584.51,9657.0,9,9659.0,26,
2026-04-10T09:32:46.020,NC,BAJAJ-AUTO,9657.0,9400.0,9677.0,9399.5,9517.0,76833,9584.51,9657.0,12,9658.0,2,
2026-04-10T09:32:52.259,NC,BAJAJ-AUTO,9657.0,9400.0,9677.0,9399.5,9517.0,76837,9584.51,9657.0,11,9658.0,2,
2026-04-10T09:32:55.440,NC,BAJAJ-AUTO,9657.0,9400.0,9677.0,9399.5,9517.0,76871,9584.54,9657.0,21,9659.0,25,
2026-04-10T09:32:57.644,NC,BAJAJ-AUTO,9657.0,9400.0,9677.0,9399.5,9517.0,76876,9584.55,9657.0,32,9659.0,125,
2026-04-10T09:32:58.648,NC,BAJAJ-AUTO,9657.0,9400.0,9677.0,9399.5,9517.0,76881,9584.55,9657.0,21,9659.0,125,
2026-04-10T09:33:00.748,NC,BAJAJ-AUTO,9659.5,9400.0,9677.0,9399.5,9517.0,77061,9584.73,9659.5,11,9661.0,12,
2026-04-10T09:33:01.855,NC,BAJAJ-AUTO,9663.0,9400.0,9677.0,9399.5,9517.0,77074,9584.74,9662.0,3,9664.0,1,
2026-04-10T09:33:02.948,NC,BAJAJ-AUTO,9665.0,9400.0,9677.0,9399.5,9517.0,77084,9584.75,9662.5,20,9665.0,12,
2026-04-10T09:33:03.947,NC,BAJAJ-AUTO,9662.5,9400.0,9677.0,9399.5,9517.0,77097,9584.76,9662.5,7,9665.0,12,
2026-04-10T09:33:05.066,NC,BAJAJ-AUTO,9662.5,9400.0,9677.0,9399.5,9517.0,77103,9584.77,9662.5,1,9665.0,12,
2026-04-10T09:33:07.270,NC,BAJAJ-AUTO,9661.5,9400.0,9677.0,9399.5,9517.0,77113,9584.78,9661.5,6,9664.5,1,
2026-04-10T09:33:08.359,NC,BAJAJ-AUTO,9664.5,9400.0,9677.0,9399.5,9517.0,77114,9584.78,9661.5,6,9664.5,25,
2026-04-10T09:33:11.557,NC,BAJAJ-AUTO,9665.0,9400.0,9677.0,9399.5,9517.0,77126,9584.79,9665.0,488,9666.0,35,
2026-04-10T09:33:12.459,NC,BAJAJ-AUTO,9666.0,9400.0,9677.0,9399.5,9517.0,77136,9584.8,9665.0,499,9666.0,26,
2026-04-10T09:33:15.584,NC,BAJAJ-AUTO,9665.0,9400.0,9677.0,9399.5,9517.0,77155,9584.82,9665.0,484,9666.0,26,
2026-04-10T09:33:17.669,NC,BAJAJ-AUTO,9669.0,9400.0,9677.0,9399.5,9517.0,77217,9584.89,9666.5,11,9669.5,1,
2026-04-10T09:33:18.769,NC,BAJAJ-AUTO,9666.0,9400.0,9677.0,9399.5,9517.0,77241,9584.91,9666.0,13,9669.5,64,
2026-04-10T09:33:19.772,NC,BAJAJ-AUTO,9669.5,9400.0,9677.0,9399.5,9517.0,77249,9584.92,9666.0,20,9669.5,24,
2026-04-10T09:33:20.892,NC,BAJAJ-AUTO,9669.5,9400.0,9677.0,9399.5,9517.0,77258,9584.93,9666.0,22,9670.0,39,
2026-04-10T09:33:23.078,NC,BAJAJ-AUTO,9670.0,9400.0,9677.0,9399.5,9517.0,77283,9584.96,9667.0,6,9670.5,25,
2026-04-10T09:33:26.387,NC,BAJAJ-AUTO,9669.5,9400.0,9677.0,9399.5,9517.0,77284,9584.96,9666.0,26,9669.5,9,
2026-04-10T09:33:27.296,NC,BAJAJ-AUTO,9666.0,9400.0,9677.0,9399.5,9517.0,77285,9584.96,9667.0,50,9669.5,9,
2026-04-10T09:33:29.499,NC,BAJAJ-AUTO,9670.5,9400.0,9677.0,9399.5,9517.0,77295,9584.97,9667.5,14,9671.0,10,
2026-04-10T09:33:30.602,NC,BAJAJ-AUTO,9671.0,9400.0,9677.0,9399.5,9517.0,77300,9584.98,9667.5,7,9671.0,5,
2026-04-10T09:33:31.725,NC,BAJAJ-AUTO,9671.0,9400.0,9677.0,9399.5,9517.0,77304,9584.98,9667.5,10,9671.0,1,
2026-04-10T09:33:36.120,NC,BAJAJ-AUTO,9671.0,9400.0,9677.0,9399.5,9517.0,77306,9584.99,9668.5,23,9672.0,195,
2026-04-10T09:33:38.306,NC,BAJAJ-AUTO,9668.5,9400.0,9677.0,9399.5,9517.0,77316,9585.0,9669.0,7,9671.0,5,
2026-04-10T09:33:39.409,NC,BAJAJ-AUTO,9669.0,9400.0,9677.0,9399.5,9517.0,77331,9585.01,9669.0,1,9671.0,2,
2026-04-10T09:33:42.713,NC,BAJAJ-AUTO,9671.5,9400.0,9677.0,9399.5,9517.0,77369,9585.05,9668.0,1,9671.5,14,
2026-04-10T09:33:47.022,NC,BAJAJ-AUTO,9666.0,9400.0,9677.0,9399.5,9517.0,77461,9585.15,9665.0,494,9667.0,38,
2026-04-10T09:33:48.129,NC,BAJAJ-AUTO,9669.0,9400.0,9677.0,9399.5,9517.0,77715,9585.42,9665.5,31,9669.0,85,
2026-04-10T09:33:49.125,NC,BAJAJ-AUTO,9668.5,9400.0,9677.0,9399.5,9517.0,77732,9585.44,9665.5,31,9668.5,32,
2026-04-10T09:33:51.326,NC,BAJAJ-AUTO,9667.5,9400.0,9677.0,9399.5,9517.0,77740,9585.45,9665.5,31,9667.5,15,
2026-04-10T09:33:52.439,NC,BAJAJ-AUTO,9665.5,9400.0,9677.0,9399.5,9517.0,77741,9585.45,9665.0,494,9667.0,1,
2026-04-10T09:33:57.854,NC,BAJAJ-AUTO,9665.0,9400.0,9677.0,9399.5,9517.0,77743,9585.45,9665.0,497,9667.0,1,
2026-04-10T09:34:01.143,NC,BAJAJ-AUTO,9665.0,9400.0,9677.0,9399.5,9517.0,77744,9585.45,9665.0,496,9667.0,1,
2026-04-10T09:34:04.257,NC,BAJAJ-AUTO,9672.0,9400.0,9677.0,9399.5,9517.0,78244,9585.99,9665.5,2,9668.5,4,
2026-04-10T09:34:05.448,NC,BAJAJ-AUTO,9669.5,9400.0,9677.0,9399.5,9517.0,78291,9586.04,9666.0,15,9669.5,22,
2026-04-10T09:34:07.660,NC,BAJAJ-AUTO,9668.0,9400.0,9677.0,9399.5,9517.0,78298,9586.05,9666.0,469,9668.0,8,
2026-04-10T09:34:11.856,NC,BAJAJ-AUTO,9671.5,9400.0,9677.0,9399.5,9517.0,78305,9586.06,9668.5,34,9671.5,6,
2026-04-10T09:34:14.066,NC,BAJAJ-AUTO,9668.5,9400.0,9677.0,9399.5,9517.0,78311,9586.06,9668.5,22,9671.5,6,
2026-04-10T09:34:15.158,NC,BAJAJ-AUTO,9671.5,9400.0,9677.0,9399.5,9517.0,78393,9586.15,9669.0,30,9672.0,202,
2026-04-10T09:34:20.599,NC,BAJAJ-AUTO,9670.0,9400.0,9677.0,9399.5,9517.0,78394,9586.15,9669.5,58,9670.0,19,
2026-04-10T09:34:27.178,NC,BAJAJ-AUTO,9670.0,9400.0,9677.0,9399.5,9517.0,78395,9586.15,9669.5,21,9670.0,23,
2026-04-10T09:34:31.390,NC,BAJAJ-AUTO,9668.0,9400.0,9677.0,9399.5,9517.0,78396,9586.15,9668.0,36,9669.0,25,
2026-04-10T09:34:32.498,NC,BAJAJ-AUTO,9670.0,9400.0,9677.0,9399.5,9517.0,78431,9586.19,9668.0,36,9670.0,21,
