Timestamp,Exchange,Symbol,LTP,Open,High,Low,Close,Volume,VWAP,Best_Bid,Bid_Qty,Best_Ask,Ask_Qty,OI
2026-04-10T09:31:56.539,NC,BSOFT,373.65,377.0,380.0,372.45,373.35,224220,375.76,373.2,84,373.6,1,
2026-04-10T09:32:01.115,NC,BSOFT,373.2,377.0,380.0,372.45,373.35,224270,375.76,373.45,2,373.65,1,
2026-04-10T09:32:08.671,NC,BSOFT,373.8,377.0,380.0,372.45,373.35,224400,375.76,373.5,2,373.8,47,
2026-04-10T09:32:16.367,NC,BSOFT,373.45,377.0,380.0,372.45,373.35,224520,375.76,373.5,10,373.8,18,
2026-04-10T09:32:23.902,NC,BSOFT,373.8,377.0,380.0,372.45,373.35,224592,375.75,373.55,36,373.85,46,
2026-04-10T09:32:31.389,NC,BSOFT,373.85,377.0,380.0,372.45,373.35,224716,375.75,373.65,50,373.95,19,
2026-04-10T09:32:38.906,NC,BSOFT,373.8,377.0,380.0,372.45,373.35,224754,375.75,373.65,13,373.8,131,
2026-04-10T09:32:46.638,NC,BSOFT,373.8,377.0,380.0,372.45,373.35,225031,375.75,373.55,107,373.8,131,
2026-04-10T09:32:54.238,NC,BSOFT,373.95,377.0,380.0,372.45,373.35,225224,375.75,373.85,2,373.95,14,
2026-04-10T09:33:01.647,NC,BSOFT,373.85,377.0,380.0,372.45,373.35,225253,375.75,373.9,2,373.95,14,
2026-04-10T09:33:09.168,NC,BSOFT,373.95,377.0,380.0,372.45,373.35,225277,375.75,373.95,2,374.0,816,
2026-04-10T09:33:16.964,NC,BSOFT,373.95,377.0,380.0,372.45,373.35,225281,375.75,373.95,78,374.0,816,
2026-04-10T09:33:24.387,NC,BSOFT,374.1,377.0,380.0,372.45,373.35,226341,375.74,374.0,196,374.2,12,
2026-04-10T09:33:31.842,NC,BSOFT,374.35,377.0,380.0,372.45,373.35,226580,375.74,374.0,77,374.4,32,
2026-04-10T09:33:39.135,NC,BSOFT,374.4,377.0,380.0,372.45,373.35,226652,375.74,374.0,37,374.45,134,
2026-04-10T09:33:46.442,NC,BSOFT,374.4,377.0,380.0,372.45,373.35,226673,375.74,374.0,4971,374.4,15,
2026-04-10T09:33:53.938,NC,BSOFT,374.0,377.0,380.0,372.45,373.35,229010,375.72,374.0,3281,374.35,119,
2026-04-10T09:34:01.644,NC,BSOFT,374.0,377.0,380.0,372.45,373.35,229762,375.72,374.0,3427,374.35,62,
2026-04-10T09:34:09.257,NC,BSOFT,374.0,377.0,380.0,372.45,373.35,229978,375.71,374.0,3215,374.35,64,
2026-04-10T09:34:16.877,NC,BSOFT,373.95,377.0,380.0,372.45,373.35,234167,375.68,373.55,227,373.85,1,
2026-04-10T09:34:24.477,NC,BSOFT,373.55,377.0,380.0,372.45,373.35,234484,375.68,373.5,600,373.55,311,
2026-04-10T09:34:31.892,NC,BSOFT,373.55,377.0,380.0,372.45,373.35,234872,375.68,373.55,46,373.75,31,
2026-04-10T09:34:39.507,NC,BSOFT,373.75,377.0,380.0,372.45,373.35,235021,375.67,373.7,20,373.75,51,
2026-04-10T09:34:46.808,NC,BSOFT,373.7,377.0,380.0,372.45,373.35,235042,375.67,373.5,241,373.7,1,
2026-04-10T09:34:54.430,NC,BSOFT,373.8,377.0,380.0,372.45,373.35,235060,375.67,373.5,433,373.8,119,
2026-04-10T09:35:01.930,NC,BSOFT,373.5,377.0,380.0,372.45,373.35,235185,375.67,373.7,25,373.85,1,
2026-04-10T09:35:09.640,NC,BSOFT,373.5,377.0,380.0,372.45,373.35,235374,375.67,373.5,295,373.8,10,
2026-04-10T09:35:17.150,NC,BSOFT,373.8,377.0,380.0,372.45,373.35,235407,375.67,373.5,268,373.8,115,
2026-04-10T09:35:25.062,NC,BSOFT,373.5,377.0,380.0,372.45,373.35,235753,375.67,373.2,1,373.6,131,
2026-04-10T09:35:32.790,NC,BSOFT,373.55,377.0,380.0,372.45,373.35,235831,375.67,373.2,14,373.55,123,
2026-04-10T09:35:40.483,NC,BSOFT,373.2,377.0,380.0,372.45,373.35,235843,375.67,373.25,2,373.55,151,
2026-04-10T09:35:47.899,NC,BSOFT,373.0,377.0,380.0,372.45,373.35,237029,375.65,373.0,268,373.35,150,
2026-04-10T09:35:55.311,NC,BSOFT,373.2,377.0,380.0,372.45,373.35,237336,375.65,372.9,100,373.0,160,
2026-04-10T09:36:02.564,NC,BSOFT,373.0,377.0,380.0,372.45,373.35,237410,375.65,372.9,41,373.0,213,
2026-04-10T09:36:09.831,NC,BSOFT,373.15,377.0,380.0,372.45,373.35,237851,375.65,372.85,2,373.0,63,
2026-04-10T09:36:17.046,NC,BSOFT,373.0,377.0,380.0,372.45,373.35,238334,375.64,373.0,200,373.1,32,
2026-04-10T09:36:24.552,NC,BSOFT,373.0,377.0,380.0,372.45,373.35,238534,375.64,372.8,2514,373.1,55,
2026-04-10T09:36:31.662,NC,BSOFT,373.1,377.0,380.0,372.45,373.35,240573,375.61,372.8,492,373.15,47,
