Timestamp,Exchange,Symbol,LTP,Open,High,Low,Close,Volume,VWAP,Best_Bid,Bid_Qty,Best_Ask,Ask_Qty,OI
2026-04-13T04:24:31.908,BF,SENSEX16APR2678000PE,883.85,1564.0,1564.0,846.3,1564.2,899700,1017.06,,,,,100780
2026-04-13T09:15:00.381,BF,SENSEX16APR2678000PE,1800.0,2001.0,2001.05,1800.0,885.0,720,1964.65,1800.1,80,1899.3,80,96940
2026-04-13T09:15:01.376,BF,SENSEX16APR2678000PE,1870.9,2001.0,2001.05,1800.0,885.0,1060,1932.58,1871.75,20,1900.7,80,96940
2026-04-13T09:15:02.434,BF,SENSEX16APR2678000PE,1798.9,2001.0,2001.05,1774.8,885.0,3060,1864.45,1779.6,60,1818.2,20,96940
2026-04-13T09:15:03.405,BF,SENSEX16APR2678000PE,1793.8,2001.0,2001.05,1755.75,885.0,5320,1833.96,1781.1,20,1817.05,40,96940
2026-04-13T09:15:04.388,BF,SENSEX16APR2678000PE,1720.05,2001.0,2001.05,1720.05,885.0,9020,1802.51,1723.25,80,1749.6,80,96940
2026-04-13T09:15:05.427,BF,SENSEX16APR2678000PE,1713.9,2001.0,2001.05,1669.95,885.0,13260,1778.77,1669.25,40,1684.6,20,96940
2026-04-13T09:15:06.443,BF,SENSEX16APR2678000PE,1757.4,2001.0,2001.05,1669.95,885.0,14540,1774.6,1752.05,80,1772.7,160,96940
2026-04-13T09:15:07.446,BF,SENSEX16APR2678000PE,1791.15,2001.0,2001.05,1669.95,885.0,15020,1774.98,1795.85,160,1820.0,40,96940
2026-04-13T09:15:08.455,BF,SENSEX16APR2678000PE,1792.35,2001.0,2001.05,1669.95,885.0,15220,1774.81,1764.45,20,1822.55,40,96940
2026-04-13T09:15:09.484,BF,SENSEX16APR2678000PE,1793.65,2001.0,2001.05,1669.95,885.0,15320,1774.92,1776.1,20,1801.6,40,96940
2026-04-13T09:15:10.483,BF,SENSEX16APR2678000PE,1781.6,2001.0,2001.05,1669.95,885.0,15780,1775.5,1786.4,160,1809.15,40,96940
2026-04-13T09:15:11.483,BF,SENSEX16APR2678000PE,1805.15,2001.0,2001.05,1669.95,885.0,17060,1778.25,1815.8,80,1839.3,80,96940
2026-04-13T09:15:12.459,BF,SENSEX16APR2678000PE,1838.25,2001.0,2001.05,1669.95,885.0,17160,1778.52,1838.0,60,1859.8,40,96940
2026-04-13T09:15:13.466,BF,SENSEX16APR2678000PE,1843.05,2001.0,2001.05,1669.95,885.0,17320,1779.03,1847.6,40,1863.0,20,96940
2026-04-13T09:15:14.449,BF,SENSEX16APR2678000PE,1837.0,2001.0,2001.05,1669.95,885.0,17740,1780.57,1837.85,160,1857.7,40,96940
2026-04-13T09:15:15.458,BF,SENSEX16APR2678000PE,1854.6,2001.0,2001.05,1669.95,885.0,17920,1781.41,1856.85,160,1868.9,20,96940
2026-04-13T09:15:16.468,BF,SENSEX16APR2678000PE,1874.05,2001.0,2001.05,1669.95,885.0,19200,1786.61,1827.05,40,1846.7,40,96940
2026-04-13T09:15:17.463,BF,SENSEX16APR2678000PE,1858.0,2001.0,2001.05,1669.95,885.0,19360,1787.13,1843.7,40,1869.15,160,96940
2026-04-13T09:15:18.467,BF,SENSEX16APR2678000PE,1884.3,2001.0,2001.05,1669.95,885.0,20700,1791.67,1862.45,40,1879.95,20,96940
2026-04-13T09:15:19.490,BF,SENSEX16APR2678000PE,1840.9,2001.0,2001.05,1669.95,885.0,20740,1791.79,1833.35,40,1852.5,160,96940
2026-04-13T09:15:20.476,BF,SENSEX16APR2678000PE,1813.9,2001.0,2001.05,1669.95,885.0,20780,1791.85,1798.5,80,1814.0,20,96940
2026-04-13T09:15:21.495,BF,SENSEX16APR2678000PE,1834.15,2001.0,2001.05,1669.95,885.0,20820,1791.93,1834.75,40,1844.4,160,96940
2026-04-13T09:15:22.513,BF,SENSEX16APR2678000PE,1837.2,2001.0,2001.05,1669.95,885.0,20860,1792.01,1836.95,40,1847.05,20,96940
2026-04-13T09:15:23.561,BF,SENSEX16APR2678000PE,1820.25,2001.0,2001.05,1669.95,885.0,21320,1792.84,1823.3,80,1838.8,80,96940
2026-04-13T09:15:24.510,BF,SENSEX16APR2678000PE,1840.9,2001.0,2001.05,1669.95,885.0,23940,1798.03,1838.35,80,1849.95,160,96940
2026-04-13T09:15:25.502,BF,SENSEX16APR2678000PE,1826.95,2001.0,2001.05,1669.95,885.0,24040,1798.17,1825.25,80,1835.3,40,96940
2026-04-13T09:15:26.525,BF,SENSEX16APR2678000PE,1852.9,2001.0,2001.05,1669.95,885.0,24120,1798.33,1842.65,40,1855.65,20,96940
2026-04-13T09:15:27.559,BF,SENSEX16APR2678000PE,1836.45,2001.0,2001.05,1669.95,885.0,24300,1798.65,1830.7,180,1838.35,40,96940
2026-04-13T09:15:28.572,BF,SENSEX16APR2678000PE,1831.95,2001.0,2001.05,1669.95,885.0,24360,1798.74,1823.15,40,1830.65,20,96940
2026-04-13T09:15:29.578,BF,SENSEX16APR2678000PE,1830.55,2001.0,2001.05,1669.95,885.0,24420,1798.81,1823.95,40,1836.45,20,96940
2026-04-13T09:15:30.569,BF,SENSEX16APR2678000PE,1842.65,2001.0,2001.05,1669.95,885.0,26340,1801.78,1838.75,20,1842.6,40,96940
2026-04-13T09:15:31.566,BF,SENSEX16APR2678000PE,1844.7,2001.0,2001.05,1669.95,885.0,27060,1802.88,1845.35,40,1850.0,160,96940
2026-04-13T09:15:32.582,BF,SENSEX16APR2678000PE,1843.15,2001.0,2001.05,1669.95,885.0,27260,1803.22,1848.5,40,1859.5,80,96940
2026-04-13T09:15:33.597,BF,SENSEX16APR2678000PE,1845.25,2001.0,2001.05,1669.95,885.0,27300,1803.29,1847.7,20,1854.65,40,96940
2026-04-13T09:15:34.576,BF,SENSEX16APR2678000PE,1849.25,2001.0,2001.05,1669.95,885.0,27480,1803.63,1846.0,20,1857.25,80,96940
2026-04-13T09:15:35.594,BF,SENSEX16APR2678000PE,1848.5,2001.0,2001.05,1669.95,885.0,27700,1803.99,1846.25,40,1856.6,40,96940
2026-04-13T09:15:36.603,BF,SENSEX16APR2678000PE,1860.2,2001.0,2001.05,1669.95,885.0,27860,1804.32,1856.95,20,1867.85,40,96940
2026-04-13T09:15:37.607,BF,SENSEX16APR2678000PE,1867.3,2001.0,2001.05,1669.95,885.0,27980,1804.57,1854.0,20,1868.4,40,96940
2026-04-13T09:15:38.585,BF,SENSEX16APR2678000PE,1853.9,2001.0,2001.05,1669.95,885.0,28000,1804.61,1847.85,160,1859.15,40,96940
2026-04-13T09:15:39.581,BF,SENSEX16APR2678000PE,1860.9,2001.0,2001.05,1669.95,885.0,28100,1804.81,1850.05,40,1859.7,100,96940
2026-04-13T09:15:40.591,BF,SENSEX16APR2678000PE,1864.75,2001.0,2001.05,1669.95,885.0,28140,1804.89,1847.85,160,1859.3,40,96940
2026-04-13T09:15:41.600,BF,SENSEX16APR2678000PE,1856.9,2001.0,2001.05,1669.95,885.0,28160,1804.93,1857.4,60,1873.1,40,96940
2026-04-13T09:15:42.612,BF,SENSEX16APR2678000PE,1850.1,2001.0,2001.05,1669.95,885.0,28240,1805.06,1853.7,160,1868.65,40,96940
2026-04-13T09:15:45.631,BF,SENSEX16APR2678000PE,1866.4,2001.0,2001.05,1669.95,885.0,28320,1805.23,1855.45,100,1869.2,80,96940
2026-04-13T09:15:46.630,BF,SENSEX16APR2678000PE,1860.05,2001.0,2001.05,1669.95,885.0,28340,1805.27,1855.2,40,1868.15,40,96940
2026-04-13T09:15:47.690,BF,SENSEX16APR2678000PE,1873.9,2001.0,2001.05,1669.95,885.0,28360,1805.32,1851.85,60,1867.55,80,96940
2026-04-13T09:15:48.655,BF,SENSEX16APR2678000PE,1868.1,2001.0,2001.05,1669.95,885.0,28380,1805.36,1853.25,60,1865.25,80,96940
2026-04-13T09:15:49.677,BF,SENSEX16APR2678000PE,1865.3,2001.0,2001.05,1669.95,885.0,28640,1805.9,1859.6,160,1870.35,60,96940
2026-04-13T09:15:50.683,BF,SENSEX16APR2678000PE,1875.0,2001.0,2001.05,1669.95,885.0,28880,1806.46,1872.35,80,1883.4,40,96940
2026-04-13T09:15:51.650,BF,SENSEX16APR2678000PE,1906.1,2001.0,2001.05,1669.95,885.0,29900,1809.34,1876.65,80,1891.9,160,96940
2026-04-13T09:15:52.704,BF,SENSEX16APR2678000PE,1887.7,2001.0,2001.05,1669.95,885.0,29920,1809.39,1879.8,80,1893.35,220,96940
2026-04-13T09:15:53.714,BF,SENSEX16APR2678000PE,1872.45,2001.0,2001.05,1669.95,885.0,30100,1809.83,1865.25,80,1876.7,40,96940
2026-04-13T09:15:54.748,BF,SENSEX16APR2678000PE,1870.3,2001.0,2001.05,1669.95,885.0,30140,1809.91,1872.05,40,1881.95,160,96940
2026-04-13T09:15:55.729,BF,SENSEX16APR2678000PE,1891.5,2001.0,2001.05,1669.95,885.0,30400,1810.51,1873.7,40,1899.1,160,96940
2026-04-13T09:15:56.715,BF,SENSEX16APR2678000PE,1907.75,2001.0,2001.05,1669.95,885.0,30940,1812.2,1906.0,40,1917.55,40,96940
2026-04-13T09:15:57.723,BF,SENSEX16APR2678000PE,1944.5,2001.0,2001.05,1669.95,885.0,31100,1812.79,1940.7,40,1948.1,40,96940
2026-04-13T09:15:58.813,BF,SENSEX16APR2678000PE,1965.55,2001.0,2001.05,1669.95,885.0,31660,1815.27,1953.15,40,1976.6,60,96940
2026-04-13T09:15:59.777,BF,SENSEX16APR2678000PE,1983.0,2001.0,2001.05,1669.95,885.0,31880,1816.48,1987.2,40,2011.3,40,96940
2026-04-13T09:16:00.807,BF,SENSEX16APR2678000PE,2006.45,2001.0,2015.75,1669.95,885.0,32300,1818.96,1993.85,40,2006.85,40,96940
2026-04-13T09:16:01.739,BF,SENSEX16APR2678000PE,2009.45,2001.0,2015.75,1669.95,885.0,32840,1821.9,2008.1,40,2027.55,60,96940
2026-04-13T09:16:02.755,BF,SENSEX16APR2678000PE,2034.75,2001.0,2034.75,1669.95,885.0,33040,1823.17,2037.15,40,2051.85,40,96940
2026-04-13T09:16:03.783,BF,SENSEX16APR2678000PE,2052.1,2001.0,2052.1,1669.95,885.0,33380,1825.39,2058.1,40,2085.65,160,96940
2026-04-13T09:16:04.738,BF,SENSEX16APR2678000PE,2069.3,2001.0,2069.35,1669.95,885.0,33840,1828.59,2073.4,40,2097.85,40,96940
2026-04-13T09:16:05.739,BF,SENSEX16APR2678000PE,2097.8,2001.0,2097.8,1669.95,885.0,34020,1829.93,2092.8,160,2097.8,160,96940
2026-04-13T09:16:06.768,BF,SENSEX16APR2678000PE,2097.7,2001.0,2100.0,1669.95,885.0,34320,1832.27,2108.65,160,2122.55,40,96940
2026-04-13T09:16:07.868,BF,SENSEX16APR2678000PE,2108.05,2001.0,2108.05,1669.95,885.0,34360,1832.59,2119.9,80,2133.7,100,96940
2026-04-13T09:16:08.760,BF,SENSEX16APR2678000PE,2140.1,2001.0,2140.15,1669.95,885.0,34680,1835.36,2128.05,20,2140.05,40,96940
2026-04-13T09:16:09.774,BF,SENSEX16APR2678000PE,2155.6,2001.0,2155.6,1669.95,885.0,35060,1838.71,2147.05,160,2159.3,40,96940
2026-04-13T09:16:10.793,BF,SENSEX16APR2678000PE,2155.1,2001.0,2159.2,1669.95,885.0,35760,1844.93,2148.5,80,2157.4,100,96940
2026-04-13T09:16:11.783,BF,SENSEX16APR2678000PE,2174.05,2001.0,2174.05,1669.95,885.0,36540,1851.6,2151.75,100,2167.35,80,96940
2026-04-13T09:16:12.798,BF,SENSEX16APR2678000PE,2161.8,2001.0,2174.05,1669.95,885.0,36560,1851.76,2161.8,60,2171.05,100,96940
2026-04-13T09:16:13.825,BF,SENSEX16APR2678000PE,2184.6,2001.0,2184.6,1669.95,885.0,37380,1858.51,2149.85,320,2183.35,20,96940
